data.name,cv.type,test.fold,seed,init.name,maxIterations,n.subtrain.diffs,aum.type,steps,sum.iterations,mean.iterations
detailed,R-3.6.0-chrom,15,2,IntervalRegressionCV,max.auc,2401,rate,1,22,22
detailed,R-3.6.0-chrom,15,2,IntervalRegressionCV,min.aum,2401,rate,52,1159413,22296.4038461538
detailed,R-3.6.0-chrom,15,2,zero,max.auc,2401,rate,1,4,4
detailed,R-3.6.0-chrom,15,2,zero,min.aum,2401,rate,414,8780742,21209.5217391304
detailed,R-3.6.0-chrom,15,3,IntervalRegressionCV,max.auc,2401,rate,1,22,22
detailed,R-3.6.0-chrom,15,3,IntervalRegressionCV,min.aum,2401,rate,52,1159413,22296.4038461538
detailed,R-3.6.0-chrom,15,3,zero,max.auc,2401,rate,2,30,15
detailed,R-3.6.0-chrom,15,3,zero,min.aum,2401,rate,603,14939553,24775.3781094527
detailed,R-3.6.0-chrom,15,4,IntervalRegressionCV,max.auc,2401,rate,1,22,22
detailed,R-3.6.0-chrom,15,4,IntervalRegressionCV,min.aum,2401,rate,52,1159413,22296.4038461538
detailed,R-3.6.0-chrom,15,4,zero,max.auc,2401,rate,1,32,32
detailed,R-3.6.0-chrom,15,4,zero,min.aum,2401,rate,389,12377933,31819.8791773779
detailed,R-3.6.0-chrom,16,1,IntervalRegressionCV,max.auc,2073,count,1,27,27
detailed,R-3.6.0-chrom,16,1,IntervalRegressionCV,min.aum,2073,count,614,1304248,2124.18241042345
detailed,R-3.6.0-chrom,16,1,zero,max.auc,2073,count,1,1,1
detailed,R-3.6.0-chrom,16,1,zero,min.aum,2073,count,2207,11229617,5088.18169460807
detailed,R-3.6.0-chrom,16,2,IntervalRegressionCV,max.auc,2073,count,1,27,27
detailed,R-3.6.0-chrom,16,2,IntervalRegressionCV,min.aum,2073,count,614,1304248,2124.18241042345
detailed,R-3.6.0-chrom,16,2,zero,max.auc,2073,count,1,19,19
detailed,R-3.6.0-chrom,16,2,zero,min.aum,2073,count,1789,9718797,5432.53046394634
detailed,R-3.6.0-chrom,16,3,IntervalRegressionCV,max.auc,2073,count,1,27,27
detailed,R-3.6.0-chrom,16,3,IntervalRegressionCV,min.aum,2073,count,614,1304248,2124.18241042345
detailed,R-3.6.0-chrom,16,3,zero,max.auc,2073,count,1,10,10
detailed,R-3.6.0-chrom,16,3,zero,min.aum,2073,count,1203,12556871,10437.9642560266
detailed,R-3.6.0-chrom,16,4,IntervalRegressionCV,max.auc,2073,count,1,27,27
detailed,R-3.6.0-chrom,16,4,IntervalRegressionCV,min.aum,2073,count,614,1304248,2124.18241042345
detailed,R-3.6.0-chrom,16,4,zero,max.auc,2073,count,1,1,1
detailed,R-3.6.0-chrom,16,4,zero,min.aum,2073,count,2472,10604669,4289.91464401295
detailed,R-3.6.0-chrom,16,1,IntervalRegressionCV,max.auc,2073,rate,1,29,29
detailed,R-3.6.0-chrom,16,1,IntervalRegressionCV,min.aum,2073,rate,31,962308,31042.1935483871
detailed,R-3.6.0-chrom,16,1,zero,max.auc,2073,rate,1,1,1
detailed,R-3.6.0-chrom,16,1,zero,min.aum,2073,rate,527,9124818,17314.6451612903
detailed,R-3.6.0-chrom,16,2,IntervalRegressionCV,max.auc,2073,rate,1,29,29
detailed,R-3.6.0-chrom,16,2,IntervalRegressionCV,min.aum,2073,rate,31,962308,31042.1935483871
detailed,R-3.6.0-chrom,16,2,zero,max.auc,2073,rate,1,2,2
detailed,R-3.6.0-chrom,16,2,zero,min.aum,2073,rate,286,7762989,27143.3181818182
detailed,R-3.6.0-chrom,16,3,IntervalRegressionCV,max.auc,2073,rate,1,29,29
detailed,R-3.6.0-chrom,16,3,IntervalRegressionCV,min.aum,2073,rate,31,962308,31042.1935483871
detailed,R-3.6.0-chrom,16,3,zero,max.auc,2073,rate,1,11,11
detailed,R-3.6.0-chrom,16,3,zero,min.aum,2073,rate,414,9606851,23204.9541062802
detailed,R-3.6.0-chrom,16,4,IntervalRegressionCV,max.auc,2073,rate,1,29,29
detailed,R-3.6.0-chrom,16,4,IntervalRegressionCV,min.aum,2073,rate,31,962308,31042.1935483871
detailed,R-3.6.0-chrom,16,4,zero,max.auc,2073,rate,1,1,1
detailed,R-3.6.0-chrom,16,4,zero,min.aum,2073,rate,313,8937334,28553.7827476038
detailed,R-3.6.0-chrom,17,1,IntervalRegressionCV,max.auc,2063,count,2,119,59.5
detailed,R-3.6.0-chrom,17,1,IntervalRegressionCV,min.aum,2063,count,212,791163,3731.90094339623
detailed,R-3.6.0-chrom,17,1,zero,max.auc,2063,count,1,14,14
detailed,R-3.6.0-chrom,17,1,zero,min.aum,2063,count,1030,9457422,9181.96310679612
detailed,R-3.6.0-chrom,17,2,IntervalRegressionCV,max.auc,2063,count,2,119,59.5
detailed,R-3.6.0-chrom,17,2,IntervalRegressionCV,min.aum,2063,count,212,791163,3731.90094339623
detailed,R-3.6.0-chrom,17,2,zero,max.auc,2063,count,1,10,10
detailed,R-3.6.0-chrom,17,2,zero,min.aum,2063,count,2150,11013363,5122.49441860465
detailed,R-3.6.0-chrom,17,3,IntervalRegressionCV,max.auc,2063,count,2,119,59.5
detailed,R-3.6.0-chrom,17,3,IntervalRegressionCV,min.aum,2063,count,212,791163,3731.90094339623
detailed,R-3.6.0-chrom,17,3,zero,max.auc,2063,count,1,13,13
detailed,R-3.6.0-chrom,17,3,zero,min.aum,2063,count,1480,10912688,7373.43783783784
detailed,R-3.6.0-chrom,17,4,IntervalRegressionCV,max.auc,2063,count,2,119,59.5
detailed,R-3.6.0-chrom,17,4,IntervalRegressionCV,min.aum,2063,count,212,791163,3731.90094339623
detailed,R-3.6.0-chrom,17,4,zero,max.auc,2063,count,1,8,8
detailed,R-3.6.0-chrom,17,4,zero,min.aum,2063,count,1148,9713142,8460.92508710801
detailed,R-3.6.0-chrom,17,1,IntervalRegressionCV,max.auc,2063,rate,1,51,51
detailed,R-3.6.0-chrom,17,1,IntervalRegressionCV,min.aum,2063,rate,50,813680,16273.6
detailed,R-3.6.0-chrom,17,1,zero,max.auc,2063,rate,1,12,12
detailed,R-3.6.0-chrom,17,1,zero,min.aum,2063,rate,293,9542837,32569.409556314
detailed,R-3.6.0-chrom,17,2,IntervalRegressionCV,max.auc,2063,rate,1,51,51
detailed,R-3.6.0-chrom,17,2,IntervalRegressionCV,min.aum,2063,rate,50,813680,16273.6
detailed,R-3.6.0-chrom,17,2,zero,max.auc,2063,rate,1,5,5
detailed,R-3.6.0-chrom,17,2,zero,min.aum,2063,rate,470,7754614,16499.1787234043
detailed,R-3.6.0-chrom,17,3,IntervalRegressionCV,max.auc,2063,rate,1,51,51
detailed,R-3.6.0-chrom,17,3,IntervalRegressionCV,min.aum,2063,rate,50,813680,16273.6
detailed,R-3.6.0-chrom,17,3,zero,max.auc,2063,rate,1,11,11
detailed,R-3.6.0-chrom,17,3,zero,min.aum,2063,rate,547,9048008,16541.1480804388
detailed,R-3.6.0-chrom,17,4,IntervalRegressionCV,max.auc,2063,rate,1,51,51
detailed,R-3.6.0-chrom,17,4,IntervalRegressionCV,min.aum,2063,rate,50,813680,16273.6
detailed,R-3.6.0-chrom,17,4,zero,max.auc,2063,rate,1,9,9
detailed,R-3.6.0-chrom,17,4,zero,min.aum,2063,rate,316,7135608,22581.0379746835
detailed,R-3.6.0-chrom,18,1,IntervalRegressionCV,max.auc,2356,count,1,25,25
detailed,R-3.6.0-chrom,18,1,IntervalRegressionCV,min.aum,2356,count,203,1333790,6570.39408866995
detailed,R-3.6.0-chrom,18,1,zero,max.auc,2356,count,1,9,9
detailed,R-3.6.0-chrom,18,1,zero,min.aum,2356,count,1177,12487486,10609.5887850467
detailed,R-3.6.0-chrom,18,2,IntervalRegressionCV,max.auc,2356,count,1,25,25
detailed,R-3.6.0-chrom,18,2,IntervalRegressionCV,min.aum,2356,count,203,1333790,6570.39408866995
detailed,R-3.6.0-chrom,18,2,zero,max.auc,2356,count,1,4,4
detailed,R-3.6.0-chrom,18,2,zero,min.aum,2356,count,1754,13374878,7625.35803876853
detailed,R-3.6.0-chrom,18,3,IntervalRegressionCV,max.auc,2356,count,1,25,25
detailed,R-3.6.0-chrom,18,3,IntervalRegressionCV,min.aum,2356,count,203,1333790,6570.39408866995
detailed,R-3.6.0-chrom,18,3,zero,max.auc,2356,count,1,3,3
detailed,R-3.6.0-chrom,18,3,zero,min.aum,2356,count,1228,15139161,12328.3070032573
detailed,R-3.6.0-chrom,18,4,IntervalRegressionCV,max.auc,2356,count,1,25,25
detailed,R-3.6.0-chrom,18,4,IntervalRegressionCV,min.aum,2356,count,203,1333790,6570.39408866995
detailed,R-3.6.0-chrom,18,4,zero,max.auc,2356,count,1,6,6
detailed,R-3.6.0-chrom,18,4,zero,min.aum,2356,count,1061,13665512,12879.8416588124
detailed,R-3.6.0-chrom,18,1,IntervalRegressionCV,max.auc,2356,rate,1,29,29
detailed,R-3.6.0-chrom,18,1,IntervalRegressionCV,min.aum,2356,rate,88,1551062,17625.7045454545
detailed,R-3.6.0-chrom,18,1,zero,max.auc,2356,rate,1,4,4
detailed,R-3.6.0-chrom,18,1,zero,min.aum,2356,rate,369,10503199,28463.9539295393
detailed,R-3.6.0-chrom,18,2,IntervalRegressionCV,max.auc,2356,rate,1,29,29
detailed,R-3.6.0-chrom,18,2,IntervalRegressionCV,min.aum,2356,rate,88,1551062,17625.7045454545
detailed,R-3.6.0-chrom,18,2,zero,max.auc,2356,rate,1,5,5
detailed,R-3.6.0-chrom,18,2,zero,min.aum,2356,rate,460,10492425,22809.6195652174
detailed,R-3.6.0-chrom,18,3,IntervalRegressionCV,max.auc,2356,rate,1,29,29
detailed,R-3.6.0-chrom,18,3,IntervalRegressionCV,min.aum,2356,rate,88,1551062,17625.7045454545
detailed,R-3.6.0-chrom,18,3,zero,max.auc,2356,rate,1,1,1
detailed,R-3.6.0-chrom,18,3,zero,min.aum,2356,rate,634,12674720,19991.6719242902
detailed,R-3.6.0-chrom,18,4,IntervalRegressionCV,max.auc,2356,rate,1,29,29
detailed,R-3.6.0-chrom,18,4,IntervalRegressionCV,min.aum,2356,rate,88,1551062,17625.7045454545
detailed,R-3.6.0-chrom,18,4,zero,max.auc,2356,rate,1,6,6
detailed,R-3.6.0-chrom,18,4,zero,min.aum,2356,rate,219,9153368,41796.200913242
detailed,R-3.6.0-chrom,19,1,IntervalRegressionCV,max.auc,2362,count,1,3,3
detailed,R-3.6.0-chrom,19,1,IntervalRegressionCV,min.aum,2362,count,145,989725,6825.68965517241
detailed,R-3.6.0-chrom,19,1,zero,max.auc,2362,count,2,25,12.5
detailed,R-3.6.0-chrom,19,1,zero,min.aum,2362,count,929,13134285,14138.08934338
detailed,R-3.6.0-chrom,19,2,IntervalRegressionCV,max.auc,2362,count,1,3,3
detailed,R-3.6.0-chrom,19,2,IntervalRegressionCV,min.aum,2362,count,145,989725,6825.68965517241
detailed,R-3.6.0-chrom,19,2,zero,max.auc,2362,count,1,12,12
detailed,R-3.6.0-chrom,19,2,zero,min.aum,2362,count,1193,13308020,11155.0880134116
detailed,R-3.6.0-chrom,19,3,IntervalRegressionCV,max.auc,2362,count,1,3,3
detailed,R-3.6.0-chrom,19,3,IntervalRegressionCV,min.aum,2362,count,145,989725,6825.68965517241
detailed,R-3.6.0-chrom,19,3,zero,max.auc,2362,count,1,31,31
detailed,R-3.6.0-chrom,19,3,zero,min.aum,2362,count,1588,14585816,9185.02267002519
detailed,R-3.6.0-chrom,19,4,IntervalRegressionCV,max.auc,2362,count,1,3,3
detailed,R-3.6.0-chrom,19,4,IntervalRegressionCV,min.aum,2362,count,145,989725,6825.68965517241
detailed,R-3.6.0-chrom,19,4,zero,max.auc,2362,count,2,59,29.5
detailed,R-3.6.0-chrom,19,4,zero,min.aum,2362,count,1112,12904008,11604.3237410072
detailed,R-3.6.0-chrom,19,1,IntervalRegressionCV,max.auc,2362,rate,1,3,3
detailed,R-3.6.0-chrom,19,1,IntervalRegressionCV,min.aum,2362,rate,83,849265,10232.1084337349
detailed,R-3.6.0-chrom,19,1,zero,max.auc,2362,rate,1,23,23
detailed,R-3.6.0-chrom,19,1,zero,min.aum,2362,rate,608,10861126,17863.6940789474
detailed,R-3.6.0-chrom,19,2,IntervalRegressionCV,max.auc,2362,rate,1,3,3
detailed,R-3.6.0-chrom,19,2,IntervalRegressionCV,min.aum,2362,rate,83,849265,10232.1084337349
detailed,R-3.6.0-chrom,19,2,zero,max.auc,2362,rate,2,30,15
detailed,R-3.6.0-chrom,19,2,zero,min.aum,2362,rate,749,8909717,11895.4833110814
detailed,R-3.6.0-chrom,19,3,IntervalRegressionCV,max.auc,2362,rate,1,3,3
detailed,R-3.6.0-chrom,19,3,IntervalRegressionCV,min.aum,2362,rate,83,849265,10232.1084337349
detailed,R-3.6.0-chrom,19,3,zero,max.auc,2362,rate,1,28,28
detailed,R-3.6.0-chrom,19,3,zero,min.aum,2362,rate,366,10285050,28101.2295081967
detailed,R-3.6.0-chrom,19,4,IntervalRegressionCV,max.auc,2362,rate,1,3,3
detailed,R-3.6.0-chrom,19,4,IntervalRegressionCV,min.aum,2362,rate,83,849265,10232.1084337349
detailed,R-3.6.0-chrom,19,4,zero,max.auc,2362,rate,1,37,37
detailed,R-3.6.0-chrom,19,4,zero,min.aum,2362,rate,302,9684099,32066.5529801325
detailed,R-3.6.0-chrom,2,1,IntervalRegressionCV,max.auc,2343,count,1,19,19
detailed,R-3.6.0-chrom,2,1,IntervalRegressionCV,min.aum,2343,count,447,1502060,3360.31319910515
detailed,R-3.6.0-chrom,2,1,zero,max.auc,2343,count,1,9,9
detailed,R-3.6.0-chrom,2,1,zero,min.aum,2343,count,1526,13320909,8729.29816513761
detailed,R-3.6.0-chrom,2,2,IntervalRegressionCV,max.auc,2343,count,1,19,19
detailed,R-3.6.0-chrom,2,2,IntervalRegressionCV,min.aum,2343,count,447,1502060,3360.31319910515
detailed,R-3.6.0-chrom,2,2,zero,max.auc,2343,count,1,4,4
detailed,R-3.6.0-chrom,2,2,zero,min.aum,2343,count,1256,12992287,10344.1775477707
detailed,R-3.6.0-chrom,2,3,IntervalRegressionCV,max.auc,2343,count,1,19,19
detailed,R-3.6.0-chrom,2,3,IntervalRegressionCV,min.aum,2343,count,447,1502060,3360.31319910515
detailed,R-3.6.0-chrom,2,3,zero,max.auc,2343,count,1,9,9
detailed,R-3.6.0-chrom,2,3,zero,min.aum,2343,count,1263,15939247,12620.1480601742
detailed,R-3.6.0-chrom,2,4,IntervalRegressionCV,max.auc,2343,count,1,19,19
detailed,R-3.6.0-chrom,2,4,IntervalRegressionCV,min.aum,2343,count,447,1502060,3360.31319910515
detailed,R-3.6.0-chrom,2,4,zero,max.auc,2343,count,1,20,20
detailed,R-3.6.0-chrom,2,4,zero,min.aum,2343,count,1587,12657389,7975.670447385
detailed,R-3.6.0-chrom,2,1,IntervalRegressionCV,max.auc,2343,rate,1,20,20
detailed,R-3.6.0-chrom,2,1,IntervalRegressionCV,min.aum,2343,rate,43,1225043,28489.3720930233
detailed,R-3.6.0-chrom,2,1,zero,max.auc,2343,rate,1,7,7
detailed,R-3.6.0-chrom,2,1,zero,min.aum,2343,rate,440,11436197,25991.3568181818
detailed,R-3.6.0-chrom,2,2,IntervalRegressionCV,max.auc,2343,rate,1,20,20
detailed,R-3.6.0-chrom,2,2,IntervalRegressionCV,min.aum,2343,rate,43,1225043,28489.3720930233
detailed,R-3.6.0-chrom,2,2,zero,max.auc,2343,rate,1,11,11
detailed,R-3.6.0-chrom,2,2,zero,min.aum,2343,rate,591,8438483,14278.3130287648
detailed,R-3.6.0-chrom,2,3,IntervalRegressionCV,max.auc,2343,rate,1,20,20
detailed,R-3.6.0-chrom,2,3,IntervalRegressionCV,min.aum,2343,rate,43,1225043,28489.3720930233
detailed,R-3.6.0-chrom,2,3,zero,max.auc,2343,rate,1,1,1
detailed,R-3.6.0-chrom,2,3,zero,min.aum,2343,rate,492,14826951,30136.0792682927
detailed,R-3.6.0-chrom,2,4,IntervalRegressionCV,max.auc,2343,rate,1,20,20
detailed,R-3.6.0-chrom,2,4,IntervalRegressionCV,min.aum,2343,rate,43,1225043,28489.3720930233
detailed,R-3.6.0-chrom,2,4,zero,max.auc,2343,rate,1,13,13
detailed,R-3.6.0-chrom,2,4,zero,min.aum,2343,rate,482,11108532,23046.7468879668
detailed,R-3.6.0-chrom,20,1,IntervalRegressionCV,max.auc,2364,count,1,4,4
detailed,R-3.6.0-chrom,20,1,IntervalRegressionCV,min.aum,2364,count,202,1630017,8069.39108910891
detailed,R-3.6.0-chrom,20,1,zero,max.auc,2364,count,1,8,8
detailed,R-3.6.0-chrom,20,1,zero,min.aum,2364,count,722,11394126,15781.3379501385
detailed,R-3.6.0-chrom,20,2,IntervalRegressionCV,max.auc,2364,count,1,4,4
detailed,R-3.6.0-chrom,20,2,IntervalRegressionCV,min.aum,2364,count,202,1630017,8069.39108910891
detailed,R-3.6.0-chrom,20,2,zero,max.auc,2364,count,1,4,4
detailed,R-3.6.0-chrom,20,2,zero,min.aum,2364,count,2000,12383568,6191.784
detailed,R-3.6.0-chrom,20,3,IntervalRegressionCV,max.auc,2364,count,1,4,4
detailed,R-3.6.0-chrom,20,3,IntervalRegressionCV,min.aum,2364,count,202,1630017,8069.39108910891
detailed,R-3.6.0-chrom,20,3,zero,max.auc,2364,count,2,39,19.5
detailed,R-3.6.0-chrom,20,3,zero,min.aum,2364,count,2259,14378242,6364.87029659141
detailed,R-3.6.0-chrom,20,4,IntervalRegressionCV,max.auc,2364,count,1,4,4
detailed,R-3.6.0-chrom,20,4,IntervalRegressionCV,min.aum,2364,count,202,1630017,8069.39108910891
detailed,R-3.6.0-chrom,20,4,zero,max.auc,2364,count,1,4,4
detailed,R-3.6.0-chrom,20,4,zero,min.aum,2364,count,429,11143685,25975.9557109557
detailed,R-3.6.0-chrom,20,1,IntervalRegressionCV,max.auc,2364,rate,1,4,4
detailed,R-3.6.0-chrom,20,1,IntervalRegressionCV,min.aum,2364,rate,65,1129362,17374.8
detailed,R-3.6.0-chrom,20,1,zero,max.auc,2364,rate,1,8,8
detailed,R-3.6.0-chrom,20,1,zero,min.aum,2364,rate,378,10761110,28468.544973545
detailed,R-3.6.0-chrom,20,2,IntervalRegressionCV,max.auc,2364,rate,1,4,4
detailed,R-3.6.0-chrom,20,2,IntervalRegressionCV,min.aum,2364,rate,65,1129362,17374.8
detailed,R-3.6.0-chrom,20,2,zero,max.auc,2364,rate,2,42,21
detailed,R-3.6.0-chrom,20,2,zero,min.aum,2364,rate,284,8750606,30811.9929577465
detailed,R-3.6.0-chrom,20,3,IntervalRegressionCV,max.auc,2364,rate,1,4,4
detailed,R-3.6.0-chrom,20,3,IntervalRegressionCV,min.aum,2364,rate,65,1129362,17374.8
detailed,R-3.6.0-chrom,20,3,zero,max.auc,2364,rate,1,27,27
detailed,R-3.6.0-chrom,20,3,zero,min.aum,2364,rate,655,11346201,17322.4442748092
detailed,R-3.6.0-chrom,20,4,IntervalRegressionCV,max.auc,2364,rate,1,4,4
detailed,R-3.6.0-chrom,20,4,IntervalRegressionCV,min.aum,2364,rate,65,1129362,17374.8
detailed,R-3.6.0-chrom,20,4,zero,max.auc,2364,rate,1,3,3
detailed,R-3.6.0-chrom,20,4,zero,min.aum,2364,rate,339,9638578,28432.383480826
detailed,R-3.6.0-chrom,21,1,IntervalRegressionCV,max.auc,2332,count,1,24,24
detailed,R-3.6.0-chrom,21,1,IntervalRegressionCV,min.aum,2332,count,188,1313286,6985.56382978723
detailed,R-3.6.0-chrom,21,1,zero,max.auc,2332,count,1,3,3
detailed,R-3.6.0-chrom,21,1,zero,min.aum,2332,count,959,11472183,11962.6517205422
detailed,R-3.6.0-chrom,21,2,IntervalRegressionCV,max.auc,2332,count,1,24,24
detailed,R-3.6.0-chrom,21,2,IntervalRegressionCV,min.aum,2332,count,188,1313286,6985.56382978723
detailed,R-3.6.0-chrom,21,2,zero,max.auc,2332,count,1,10,10
detailed,R-3.6.0-chrom,21,2,zero,min.aum,2332,count,1569,10842523,6910.46717654557
detailed,R-3.6.0-chrom,21,3,IntervalRegressionCV,max.auc,2332,count,1,24,24
detailed,R-3.6.0-chrom,21,3,IntervalRegressionCV,min.aum,2332,count,188,1313286,6985.56382978723
detailed,R-3.6.0-chrom,21,3,zero,max.auc,2332,count,2,36,18
detailed,R-3.6.0-chrom,21,3,zero,min.aum,2332,count,1854,11755796,6340.77454153182
detailed,R-3.6.0-chrom,21,4,IntervalRegressionCV,max.auc,2332,count,1,24,24
detailed,R-3.6.0-chrom,21,4,IntervalRegressionCV,min.aum,2332,count,188,1313286,6985.56382978723
detailed,R-3.6.0-chrom,21,4,zero,max.auc,2332,count,1,2,2
detailed,R-3.6.0-chrom,21,4,zero,min.aum,2332,count,1558,12960304,8318.55198973042
detailed,R-3.6.0-chrom,21,1,IntervalRegressionCV,max.auc,2332,rate,1,24,24
detailed,R-3.6.0-chrom,21,1,IntervalRegressionCV,min.aum,2332,rate,36,1146057,31834.9166666667
detailed,R-3.6.0-chrom,21,1,zero,max.auc,2332,rate,1,3,3
detailed,R-3.6.0-chrom,21,1,zero,min.aum,2332,rate,349,9764187,27977.6131805158
detailed,R-3.6.0-chrom,21,2,IntervalRegressionCV,max.auc,2332,rate,1,24,24
detailed,R-3.6.0-chrom,21,2,IntervalRegressionCV,min.aum,2332,rate,36,1146057,31834.9166666667
detailed,R-3.6.0-chrom,21,2,zero,max.auc,2332,rate,2,18,9
detailed,R-3.6.0-chrom,21,2,zero,min.aum,2332,rate,280,6952745,24831.2321428571
detailed,R-3.6.0-chrom,21,3,IntervalRegressionCV,max.auc,2332,rate,1,24,24
detailed,R-3.6.0-chrom,21,3,IntervalRegressionCV,min.aum,2332,rate,36,1146057,31834.9166666667
detailed,R-3.6.0-chrom,21,3,zero,max.auc,2332,rate,1,1,1
detailed,R-3.6.0-chrom,21,3,zero,min.aum,2332,rate,258,10455654,40525.7906976744
detailed,R-3.6.0-chrom,21,4,IntervalRegressionCV,max.auc,2332,rate,1,24,24
detailed,R-3.6.0-chrom,21,4,IntervalRegressionCV,min.aum,2332,rate,36,1146057,31834.9166666667
detailed,R-3.6.0-chrom,21,4,zero,max.auc,2332,rate,1,2,2
detailed,R-3.6.0-chrom,21,4,zero,min.aum,2332,rate,327,9695955,29651.2385321101
detailed,R-3.6.0-chrom,22,1,IntervalRegressionCV,max.auc,2354,count,1,22,22
detailed,R-3.6.0-chrom,22,1,IntervalRegressionCV,min.aum,2354,count,416,1463563,3518.18028846154
detailed,R-3.6.0-chrom,22,1,zero,max.auc,2354,count,1,9,9
detailed,R-3.6.0-chrom,22,1,zero,min.aum,2354,count,675,13293778,19694.4859259259
detailed,R-3.6.0-chrom,22,2,IntervalRegressionCV,max.auc,2354,count,1,22,22
detailed,R-3.6.0-chrom,22,2,IntervalRegressionCV,min.aum,2354,count,416,1463563,3518.18028846154
detailed,R-3.6.0-chrom,22,2,zero,max.auc,2354,count,1,5,5
detailed,R-3.6.0-chrom,22,2,zero,min.aum,2354,count,1153,12480788,10824.6209887251
detailed,R-3.6.0-chrom,22,3,IntervalRegressionCV,max.auc,2354,count,1,22,22
detailed,R-3.6.0-chrom,22,3,IntervalRegressionCV,min.aum,2354,count,416,1463563,3518.18028846154
detailed,R-3.6.0-chrom,22,3,zero,max.auc,2354,count,2,73,36.5
detailed,R-3.6.0-chrom,22,3,zero,min.aum,2354,count,1186,15503167,13071.8102866779
detailed,R-3.6.0-chrom,22,4,IntervalRegressionCV,max.auc,2354,count,1,22,22
detailed,R-3.6.0-chrom,22,4,IntervalRegressionCV,min.aum,2354,count,416,1463563,3518.18028846154
detailed,R-3.6.0-chrom,22,4,zero,max.auc,2354,count,1,1,1
detailed,R-3.6.0-chrom,22,4,zero,min.aum,2354,count,1498,12356202,8248.46595460614
detailed,R-3.6.0-chrom,22,1,IntervalRegressionCV,max.auc,2354,rate,1,23,23
detailed,R-3.6.0-chrom,22,1,IntervalRegressionCV,min.aum,2354,rate,64,1460352,22818
detailed,R-3.6.0-chrom,22,1,zero,max.auc,2354,rate,1,8,8
detailed,R-3.6.0-chrom,22,1,zero,min.aum,2354,rate,543,11570025,21307.5966850829
detailed,R-3.6.0-chrom,22,2,IntervalRegressionCV,max.auc,2354,rate,1,23,23
detailed,R-3.6.0-chrom,22,2,IntervalRegressionCV,min.aum,2354,rate,64,1460352,22818
detailed,R-3.6.0-chrom,22,2,zero,max.auc,2354,rate,1,15,15
detailed,R-3.6.0-chrom,22,2,zero,min.aum,2354,rate,400,9258288,23145.72
detailed,R-3.6.0-chrom,22,3,IntervalRegressionCV,max.auc,2354,rate,1,23,23
detailed,R-3.6.0-chrom,22,3,IntervalRegressionCV,min.aum,2354,rate,64,1460352,22818
detailed,R-3.6.0-chrom,22,3,zero,max.auc,2354,rate,1,32,32
detailed,R-3.6.0-chrom,22,3,zero,min.aum,2354,rate,325,11201839,34467.1969230769
detailed,R-3.6.0-chrom,22,4,IntervalRegressionCV,max.auc,2354,rate,1,23,23
detailed,R-3.6.0-chrom,22,4,IntervalRegressionCV,min.aum,2354,rate,64,1460352,22818
detailed,R-3.6.0-chrom,22,4,zero,max.auc,2354,rate,1,1,1
detailed,R-3.6.0-chrom,22,4,zero,min.aum,2354,rate,403,11343376,28147.3349875931
detailed,R-3.6.0-chrom,23,1,IntervalRegressionCV,max.auc,2359,count,2,55,27.5
detailed,R-3.6.0-chrom,23,1,IntervalRegressionCV,min.aum,2359,count,613,1576708,2572.11745513866
detailed,R-3.6.0-chrom,23,1,zero,max.auc,2359,count,2,27,13.5
detailed,R-3.6.0-chrom,23,1,zero,min.aum,2359,count,797,13204419,16567.652446675
detailed,R-3.6.0-chrom,23,2,IntervalRegressionCV,max.auc,2359,count,2,55,27.5
detailed,R-3.6.0-chrom,23,2,IntervalRegressionCV,min.aum,2359,count,613,1576708,2572.11745513866
detailed,R-3.6.0-chrom,23,2,zero,max.auc,2359,count,1,2,2
detailed,R-3.6.0-chrom,23,2,zero,min.aum,2359,count,2429,15076606,6206.9188966653
detailed,R-3.6.0-chrom,23,3,IntervalRegressionCV,max.auc,2359,count,2,55,27.5
detailed,R-3.6.0-chrom,23,3,IntervalRegressionCV,min.aum,2359,count,613,1576708,2572.11745513866
detailed,R-3.6.0-chrom,23,3,zero,max.auc,2359,count,2,34,17
detailed,R-3.6.0-chrom,23,3,zero,min.aum,2359,count,1500,17150607,11433.738
detailed,R-3.6.0-chrom,23,4,IntervalRegressionCV,max.auc,2359,count,2,55,27.5
detailed,R-3.6.0-chrom,23,4,IntervalRegressionCV,min.aum,2359,count,613,1576708,2572.11745513866
detailed,R-3.6.0-chrom,23,4,zero,max.auc,2359,count,1,9,9
detailed,R-3.6.0-chrom,23,4,zero,min.aum,2359,count,821,13129301,15991.8404384896
detailed,R-3.6.0-chrom,23,1,IntervalRegressionCV,max.auc,2359,rate,2,55,27.5
detailed,R-3.6.0-chrom,23,1,IntervalRegressionCV,min.aum,2359,rate,65,1351156,20787.0153846154
detailed,R-3.6.0-chrom,23,1,zero,max.auc,2359,rate,1,5,5
detailed,R-3.6.0-chrom,23,1,zero,min.aum,2359,rate,353,11434117,32391.2662889518
detailed,R-3.6.0-chrom,23,2,IntervalRegressionCV,max.auc,2359,rate,2,55,27.5
detailed,R-3.6.0-chrom,23,2,IntervalRegressionCV,min.aum,2359,rate,65,1351156,20787.0153846154
detailed,R-3.6.0-chrom,23,2,zero,max.auc,2359,rate,2,22,11
detailed,R-3.6.0-chrom,23,2,zero,min.aum,2359,rate,619,10388557,16782.8061389338
detailed,R-3.6.0-chrom,23,3,IntervalRegressionCV,max.auc,2359,rate,2,55,27.5
